fiberlookup_initial,fiberlookup_latency,fiberlookup_stop_latency,fiberlookup_miss_latency,fiberlookup_starting,incr_type,fiberlookup_ii,fiberlookup_numerator_factor,fiberlookup_denominator_factor,diff1,diff2,diff3,diff4,diff5,diff6,diff7,diff8,diff9,diff10,timestamp
0,2,7,70,1,0,9,144,86,48.0,1991.0,1982.0,336.0,863.0,5626.0,289.0,107.0,807.0,3581.0,347698
0,2,13,70,12,0,1,144,86,11.0,402.0,401.0,91.0,306.0,253.0,204.0,78.0,274.0,400.0,347738
2,5,99,100,6,0,1,0,100,7.0,89.0,88.0,11.0,195.0,110.0,87.0,89.0,195.0,90.0,347781
4,0,100,0,0,1,1,0,61,14.0,13.0,13.0,109.0,1.0,130.0,15.0,11.0,1.0,10.0,347825
30,25,7,33,1,0,1,144,86,53.0,384.0,383.0,133.0,341.0,565.0,186.0,90.0,339.0,412.0,347868
0,2,7,70,1,0,1,144,4,307.0,7324.0,7323.0,2756.0,3830.0,4119.0,3110.0,374.0,3180.0,7287.0,347915
2,5,28,46,1,0,2,150,84,11.0,592.0,590.0,102.0,338.0,927.0,193.0,52.0,303.0,790.0,347961
0,5,0,100,0,2,1,0,62,14.0,82.0,81.0,22.0,182.0,81.0,80.0,80.0,180.0,81.0,348020
5,2,7,70,1,0,1,144,86,5.0,396.0,395.0,95.0,315.0,302.0,198.0,77.0,288.0,399.0,348072
0,2,30,70,1,2,1,144,78,1.0,426.0,425.0,93.0,313.0,261.0,207.0,68.0,277.0,423.0,348114
3,0,42,29,8,0,1,97,100,1.0,217.0,216.0,1.0,160.0,177.0,102.0,31.0,143.0,219.0,348163
0,2,7,70,18,0,1,144,95,15.0,377.0,376.0,85.0,296.0,240.0,197.0,82.0,267.0,374.0,348204
0,2,7,70,154,0,8,144,86,195.0,1944.0,1936.0,457.0,945.0,5106.0,430.0,255.0,892.0,3335.0,348246
0,0,36,100,13,0,1,38,63,0.0,217.0,216.0,38.0,257.0,162.0,145.0,98.0,245.0,216.0,348292
35,2,7,70,1,0,1,144,86,35.0,426.0,425.0,185.0,435.0,662.0,228.0,137.0,438.0,459.0,348337
0,2,7,70,1,0,4,144,86,18.0,991.0,987.0,176.0,508.0,2261.0,229.0,82.0,467.0,1586.0,348384
0,6,0,79,12,0,1,46,67,6.0,212.0,211.0,23.0,222.0,150.0,129.0,78.0,208.0,210.0,348434
0,12,2,100,0,2,3,72,31,25.0,951.0,948.0,223.0,563.0,1689.0,302.0,110.0,514.0,1346.0,348481
7,8,0,100,4,0,1,0,70,1.0,92.0,91.0,2.0,213.0,168.0,90.0,97.0,218.0,98.0,348530
0,2,66,70,1,0,1,197,81,6.0,544.0,543.0,139.0,374.0,327.0,258.0,73.0,328.0,540.0,348579
0,0,0,100,7,0,1,0,45,12.0,88.0,87.0,16.0,188.0,87.0,86.0,86.0,186.0,87.0,348630
0,0,6,97,12,0,1,55,68,1.0,254.0,253.0,50.0,271.0,181.0,158.0,96.0,255.0,252.0,348686
1,0,60,23,0,1,1,148,52,9.0,581.0,580.0,126.0,325.0,376.0,245.0,31.0,272.0,578.0,348733
6,50,19,70,1,1,1,144,86,54.0,397.0,396.0,98.0,319.0,314.0,199.0,79.0,293.0,401.0,348782
41,2,7,70,1,0,1,144,86,41.0,432.0,431.0,203.0,459.0,734.0,234.0,149.0,468.0,471.0,348830
19,2,7,70,1,0,1,144,61,25.0,549.0,548.0,190.0,442.0,547.0,271.0,111.0,417.0,564.0,348877
0,8,14,40,0,2,3,0,1,1.0,422.0,419.0,18.0,204.0,1367.0,44.0,30.0,196.0,819.0,348932
0,12,8,100,2,0,1,0,29,6.0,83.0,82.0,21.0,183.0,82.0,81.0,81.0,181.0,82.0,348983
0,2,7,90,1,0,1,144,86,0.0,411.0,410.0,100.0,335.0,262.0,213.0,87.0,303.0,409.0,349026
24,49,7,70,21,0,1,144,86,91.0,435.0,434.0,172.0,411.0,550.0,237.0,135.0,403.0,457.0,349074
0,0,0,52,9,0,2,29,87,1.0,310.0,308.0,3.0,200.0,752.0,81.0,48.0,189.0,508.0,349129
0,2,7,70,1,0,6,144,86,30.0,1391.0,1385.0,240.0,650.0,3607.0,253.0,92.0,603.0,2384.0,349184
0,0,0,0,0,2,4,75,62,11.0,836.0,839.0,75.0,327.0,2154.0,126.0,16.0,297.0,1428.0,349227
0,0,0,49,19,0,1,0,31,0.0,49.0,48.0,55.0,98.0,48.0,47.0,47.0,96.0,48.0,349279
0,2,7,70,1,1,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,349323
1,2,7,70,1,0,5,144,86,25.0,1192.0,1187.0,211.0,583.0,2946.0,242.0,89.0,540.0,1987.0,349368
0,12,100,53,0,1,1,67,100,0.0,170.0,169.0,17.0,157.0,158.0,90.0,40.0,143.0,169.0,349418
0,10,7,70,1,0,1,144,55,15.0,582.0,581.0,153.0,393.0,347.0,274.0,74.0,344.0,579.0,349458
1,0,77,17,17,0,1,61,100,5.0,140.0,139.0,38.0,100.0,157.0,67.0,21.0,88.0,140.0,349504
0,2,23,100,6,0,1,55,45,0.0,335.0,334.0,79.0,314.0,225.0,190.0,97.0,290.0,333.0,349549
0,2,7,70,1,0,1,137,86,2.0,375.0,374.0,73.0,287.0,232.0,187.0,65.0,257.0,373.0,349597
0,0,8,54,5,0,1,0,8,14.0,40.0,39.0,64.0,94.0,39.0,38.0,38.0,92.0,39.0,349641
0,2,7,70,1,0,1,144,69,3.0,475.0,474.0,112.0,338.0,288.0,228.0,70.0,298.0,472.0,349685
48,32,7,70,1,0,1,144,28,108.0,1140.0,1139.0,494.0,844.0,1209.0,536.0,193.0,798.0,1182.0,349720
7,11,0,26,0,0,1,6,98,0.0,28.0,27.0,70.0,68.0,98.0,18.0,21.0,72.0,34.0,349766
0,2,7,70,1,0,1,8,86,15.0,72.0,71.0,44.0,132.0,63.0,59.0,52.0,129.0,71.0,349813
0,0,25,17,7,0,3,0,95,0.0,405.0,402.0,35.0,164.0,1367.0,27.0,13.0,156.0,802.0,349855
0,2,7,70,1,0,10,144,86,54.0,2191.0,2181.0,368.0,934.0,6299.0,301.0,112.0,875.0,3980.0,349897
0,8,0,63,5,0,1,0,100,7.0,49.0,48.0,55.0,112.0,48.0,47.0,47.0,110.0,48.0,349939
0,2,85,61,1,0,1,63,86,9.0,192.0,191.0,3.0,181.0,151.0,105.0,49.0,166.0,190.0,349979
0,4,7,70,1,0,7,144,25,74.0,2416.0,2409.0,591.0,1142.0,4741.0,613.0,133.0,1019.0,3604.0,350016
1,0,0,3,0,2,1,0,100,17.0,14.0,15.0,116.0,8.0,4.0,16.0,15.0,9.0,14.0,350058
2,17,67,97,0,0,1,16,52,2.0,143.0,142.0,5.0,216.0,136.0,105.0,83.0,210.0,144.0,350102
0,2,7,70,1,0,6,144,10,144.0,3961.0,3955.0,1232.0,1961.0,5044.0,1335.0,206.0,1685.0,4941.0,350144
0,18,66,100,0,1,1,32,100,1.0,146.0,145.0,3.0,215.0,117.0,107.0,82.0,207.0,145.0,350186
0,0,86,69,4,0,1,0,96,15.0,54.0,53.0,50.0,123.0,71.0,52.0,52.0,121.0,53.0,350234
0,2,7,70,1,0,1,86,86,8.0,254.0,253.0,26.0,225.0,164.0,135.0,59.0,205.0,252.0,350289
0,3,0,64,0,0,1,69,22,12.0,680.0,679.0,187.0,433.0,399.0,310.0,72.0,374.0,676.0,350331
2,2,0,98,0,0,3,48,100,1.0,578.0,575.0,83.0,378.0,1503.0,145.0,96.0,363.0,977.0,350374
0,48,7,70,1,0,1,194,86,50.0,509.0,508.0,125.0,355.0,307.0,242.0,71.0,312.0,505.0,350415
2,8,0,100,6,0,1,31,54,2.0,206.0,205.0,35.0,256.0,176.0,137.0,95.0,245.0,207.0,350457
0,2,7,70,1,0,7,144,86,36.0,1591.0,1584.0,272.0,721.0,4280.0,265.0,97.0,671.0,2783.0,350497
27,2,7,70,1,0,1,144,35,48.0,911.0,910.0,350.0,654.0,841.0,427.0,142.0,605.0,933.0,350534
4,0,0,69,0,1,1,0,61,14.0,55.0,54.0,41.0,136.0,98.0,53.0,57.0,138.0,58.0,350577
0,18,7,87,1,0,10,144,86,70.0,2208.0,2198.0,385.0,968.0,6316.0,318.0,129.0,909.0,3997.0,350618
2,2,78,46,1,0,1,75,20,20.0,788.0,787.0,223.0,469.0,509.0,348.0,65.0,402.0,786.0,350660
0,2,8,70,1,0,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,350706
0,12,0,12,0,1,1,13,100,6.0,20.0,20.0,99.0,19.0,9.0,3.0,7.0,15.0,19.0,350747
27,2,7,70,1,0,1,144,22,70.0,1403.0,1402.0,541.0,905.0,1115.0,634.0,164.0,812.0,1422.0,350786
42,2,7,70,1,0,1,144,86,42.0,433.0,432.0,206.0,463.0,746.0,235.0,151.0,473.0,473.0,350826
0,2,7,70,168,0,1,144,35,188.0,1051.0,1050.0,436.0,713.0,684.0,567.0,255.0,637.0,1046.0,350873
3,7,42,100,1,0,2,97,100,6.0,481.0,479.0,95.0,366.0,900.0,178.0,100.0,346.0,682.0,350915
5,0,100,100,13,0,1,38,61,5.0,226.0,225.0,54.0,279.0,225.0,151.0,108.0,271.0,229.0,350962
0,6,20,79,1,1,1,22,29,5.0,215.0,214.0,18.0,219.0,147.0,125.0,67.0,204.0,213.0,351010
4,2,7,70,1,0,1,144,86,4.0,395.0,394.0,92.0,311.0,290.0,197.0,75.0,283.0,397.0,351051
0,6,2,100,0,1,2,72,78,1.0,468.0,466.0,82.0,348.0,858.0,170.0,93.0,326.0,665.0,351094
0,2,7,70,1,2,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,351142
7,12,0,68,4,2,1,0,70,3.0,60.0,59.0,30.0,149.0,136.0,58.0,65.0,154.0,66.0,351192
0,14,7,70,1,1,8,144,86,54.0,1791.0,1783.0,304.0,792.0,4953.0,277.0,102.0,739.0,3182.0,351235
0,10,0,100,2,0,1,30,45,2.0,219.0,218.0,32.0,252.0,158.0,138.0,87.0,238.0,217.0,351278
0,6,7,70,1,0,1,144,86,4.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,351322
0,8,6,58,1,0,1,0,50,11.0,40.0,39.0,64.0,98.0,39.0,38.0,38.0,96.0,39.0,351368
1,0,100,79,11,1,1,148,79,11.0,451.0,450.0,117.0,348.0,317.0,231.0,89.0,314.0,449.0,351420
0,19,93,70,1,0,1,98,86,11.0,283.0,282.0,38.0,240.0,205.0,147.0,61.0,217.0,281.0,351469
0,2,7,70,92,0,1,144,86,91.0,482.0,481.0,171.0,386.0,333.0,284.0,158.0,354.0,480.0,351513
0,8,91,100,0,2,3,0,1,1.0,482.0,479.0,42.0,324.0,1427.0,104.0,90.0,316.0,879.0,351559
0,18,7,70,141,0,8,144,86,198.0,1931.0,1923.0,444.0,932.0,5093.0,417.0,242.0,879.0,3322.0,351602
20,2,7,70,1,0,1,144,86,20.0,411.0,410.0,140.0,375.0,482.0,213.0,107.0,363.0,429.0,351641
1,12,79,100,8,0,1,0,79,1.0,90.0,89.0,12.0,193.0,100.0,88.0,89.0,192.0,90.0,351686
0,49,55,70,1,0,1,144,86,47.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,351733
0,2,29,52,9,0,2,2,87,1.0,248.0,246.0,27.0,169.0,718.0,55.0,47.0,163.0,446.0,351785
0,3,0,67,0,2,4,0,62,2.0,649.0,645.0,41.0,329.0,2067.0,83.0,62.0,318.0,1245.0,351837
0,11,54,12,195,0,1,144,86,203.0,527.0,526.0,216.0,373.0,421.0,329.0,203.0,341.0,525.0,351899
0,0,0,67,19,0,1,0,31,0.0,67.0,66.0,37.0,134.0,66.0,65.0,65.0,132.0,66.0,351949
0,2,7,70,1,0,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,351992
0,12,87,53,3,0,3,67,100,15.0,573.0,570.0,50.0,302.0,1502.0,117.0,53.0,282.0,970.0,352034
0,2,7,70,83,0,1,144,86,82.0,473.0,472.0,162.0,377.0,324.0,275.0,149.0,345.0,471.0,352073
0,2,7,70,1,2,3,143,86,10.0,789.0,786.0,143.0,436.0,1585.0,216.0,75.0,398.0,1184.0,352112
0,2,7,28,1,0,1,192,86,4.0,462.0,461.0,81.0,269.0,262.0,199.0,29.0,227.0,459.0,352154
1,0,77,100,12,0,1,0,100,6.0,94.0,93.0,8.0,197.0,104.0,92.0,93.0,196.0,94.0,352206
0,2,23,99,6,0,1,0,45,12.0,86.0,85.0,18.0,185.0,85.0,84.0,84.0,183.0,85.0,352255
22,2,7,70,1,0,1,74,86,14.0,249.0,248.0,82.0,300.0,413.0,147.0,103.0,305.0,269.0,352299
0,15,0,54,0,0,1,0,8,4.0,36.0,35.0,68.0,90.0,35.0,34.0,34.0,88.0,35.0,352351
7,11,73,27,10,0,1,6,46,10.0,53.0,52.0,53.0,87.0,164.0,35.0,32.0,90.0,58.0,352412
0,2,7,70,174,0,1,144,86,173.0,564.0,563.0,253.0,468.0,415.0,366.0,240.0,436.0,562.0,352461
0,2,7,70,7,0,1,144,86,6.0,397.0,396.0,86.0,301.0,248.0,199.0,73.0,269.0,395.0,352506
0,0,0,0,7,0,3,0,95,0.0,395.0,397.0,47.0,135.0,1345.0,15.0,3.0,129.0,790.0,352559
0,2,4,70,1,0,1,144,33,24.0,934.0,933.0,289.0,572.0,545.0,422.0,91.0,492.0,929.0,352616
0,8,0,63,30,0,1,0,33,18.0,74.0,73.0,30.0,137.0,73.0,72.0,72.0,135.0,73.0,352668
45,2,7,70,1,0,1,144,86,45.0,436.0,435.0,215.0,475.0,782.0,238.0,157.0,488.0,479.0,352716
0,6,7,70,1,0,1,144,86,4.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,352763
0,2,7,70,1,2,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,352802
1,18,55,3,1,2,1,0,51,0.0,1.0,1.0,101.0,7.0,49.0,1.0,0.0,6.0,1.0,352858
3,6,7,70,25,0,1,144,82,31.0,435.0,434.0,119.0,340.0,311.0,227.0,97.0,309.0,435.0,352909
0,10,19,70,41,0,1,171,86,49.0,494.0,493.0,144.0,367.0,316.0,260.0,108.0,330.0,491.0,352963
0,3,64,75,0,0,1,80,52,2.0,368.0,367.0,73.0,290.0,230.0,185.0,69.0,260.0,366.0,353024
0,2,7,70,1,0,1,105,86,5.0,300.0,299.0,44.0,249.0,190.0,155.0,62.0,225.0,297.0,353092
0,2,7,70,1,0,1,144,29,28.0,1056.0,1055.0,336.0,634.0,613.0,473.0,95.0,543.0,1050.0,353143
0,6,7,70,19,0,2,166,86,29.0,661.0,659.0,150.0,411.0,961.0,245.0,91.0,371.0,857.0,353201
3,18,38,100,0,1,1,6,73,3.0,102.0,101.0,7.0,202.0,127.0,90.0,87.0,202.0,104.0,353262
6,2,7,70,1,0,1,146,72,9.0,469.0,468.0,125.0,356.0,354.0,230.0,82.0,324.0,472.0,353306
3,2,7,70,5,0,1,144,88,5.0,391.0,390.0,90.0,308.0,276.0,197.0,75.0,279.0,391.0,353358
0,2,36,69,4,0,1,148,51,13.0,641.0,640.0,178.0,423.0,382.0,300.0,79.0,369.0,637.0,353418
8,0,19,77,40,0,1,137,86,44.0,429.0,428.0,143.0,372.0,374.0,241.0,127.0,350.0,435.0,353462
0,2,8,70,1,0,1,139,86,2.0,380.0,379.0,75.0,290.0,234.0,189.0,65.0,259.0,377.0,353511
0,2,7,67,1,0,1,144,87,2.0,385.0,384.0,75.0,287.0,236.0,189.0,62.0,256.0,382.0,353558
0,2,7,78,33,0,1,151,86,32.0,448.0,447.0,126.0,352.0,291.0,240.0,107.0,318.0,445.0,353601
0,2,7,70,1,0,2,144,88,4.0,584.0,582.0,109.0,363.0,909.0,202.0,70.0,328.0,780.0,353648
0,2,7,70,83,0,1,126,86,79.0,431.0,430.0,145.0,356.0,300.0,258.0,146.0,328.0,428.0,353699
0,2,10,9,1,0,1,66,86,9.0,147.0,146.0,52.0,80.0,80.0,55.0,3.0,64.0,145.0,353751
0,3,7,70,1,0,1,144,74,2.0,446.0,445.0,101.0,323.0,272.0,216.0,68.0,286.0,443.0,353791
0,27,7,70,1,0,1,180,86,28.0,476.0,475.0,112.0,338.0,289.0,229.0,70.0,299.0,473.0,353830
0,3,0,64,0,0,1,6,22,14.0,101.0,100.0,36.0,138.0,75.0,67.0,46.0,131.0,100.0,353876
5,0,7,70,1,0,1,144,86,4.0,396.0,395.0,95.0,315.0,302.0,198.0,77.0,288.0,399.0,353918
3,2,1,70,1,0,1,144,92,1.0,373.0,372.0,80.0,296.0,265.0,187.0,71.0,269.0,373.0,353958
5,2,7,70,1,0,1,164,94,5.0,410.0,409.0,100.0,323.0,309.0,205.0,77.0,295.0,413.0,353999
2,0,2,100,0,0,1,48,100,12.0,180.0,179.0,21.0,240.0,159.0,123.0,88.0,231.0,181.0,354052
0,2,19,73,1,0,1,144,95,2.0,363.0,362.0,71.0,285.0,226.0,183.0,68.0,256.0,360.0,354096
0,7,13,74,1,0,1,144,91,3.0,377.0,376.0,76.0,294.0,235.0,190.0,69.0,264.0,374.0,354137
1,0,3,70,25,0,1,144,86,24.0,416.0,415.0,107.0,323.0,278.0,218.0,93.0,292.0,415.0,354187
0,2,7,70,182,1,6,144,86,211.0,1572.0,1566.0,421.0,831.0,3788.0,434.0,273.0,784.0,2565.0,354226
0,2,7,70,1,2,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,354267
2,5,99,100,6,0,3,31,54,11.0,606.0,603.0,99.0,398.0,1530.0,161.0,105.0,381.0,1005.0,354311
6,10,7,70,1,0,1,156,86,14.0,425.0,424.0,108.0,334.0,329.0,211.0,79.0,305.0,428.0,354365
0,2,7,70,1,0,1,96,67,3.0,342.0,341.0,61.0,271.0,214.0,173.0,64.0,243.0,340.0,354415
2,3,7,70,1,0,2,126,75,9.0,594.0,592.0,118.0,375.0,939.0,208.0,76.0,342.0,793.0,354457
0,2,7,70,14,0,1,172,71,19.0,555.0,554.0,151.0,385.0,339.0,269.0,86.0,339.0,552.0,354497
4,0,7,0,4,1,1,101,100,0.0,195.0,195.0,26.0,107.0,156.0,75.0,3.0,91.0,197.0,354541
6,2,7,78,1,0,1,144,98,3.0,363.0,362.0,89.0,315.0,298.0,190.0,84.0,292.0,367.0,354584
0,17,7,70,1,0,1,144,68,18.0,481.0,480.0,114.0,341.0,291.0,231.0,70.0,301.0,478.0,354625
0,2,0,70,1,1,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,354668
0,2,40,70,1,0,1,144,42,15.0,745.0,744.0,216.0,476.0,440.0,342.0,82.0,412.0,741.0,354712
0,2,7,70,1,0,1,136,96,3.0,339.0,338.0,60.0,268.0,212.0,171.0,64.0,241.0,336.0,354751
0,2,7,68,13,0,1,144,86,12.0,401.0,400.0,90.0,303.0,252.0,203.0,77.0,271.0,399.0,354791
0,2,7,70,1,0,3,144,86,12.0,791.0,788.0,144.0,437.0,1588.0,217.0,77.0,399.0,1187.0,354828
3,4,5,61,1,0,1,143,86,3.0,383.0,382.0,79.0,288.0,266.0,186.0,62.0,259.0,383.0,354867
0,2,7,79,32,0,1,191,86,35.0,542.0,541.0,162.0,401.0,343.0,280.0,111.0,359.0,538.0,354905
2,2,82,46,6,0,2,75,58,8.0,497.0,495.0,69.0,293.0,917.0,156.0,52.0,266.0,696.0,354950
2,12,0,100,0,0,1,67,100,2.0,219.0,218.0,36.0,259.0,181.0,139.0,91.0,247.0,220.0,355005
0,0,42,91,14,0,2,97,100,10.0,482.0,480.0,90.0,349.0,868.0,179.0,98.0,326.0,680.0,355056
6,2,7,71,18,0,2,144,86,29.0,615.0,613.0,148.0,409.0,1005.0,229.0,102.0,380.0,818.0,355098
0,0,100,100,13,1,1,0,63,6.0,94.0,93.0,10.0,194.0,94.0,92.0,92.0,192.0,93.0,355139
0,6,0,79,12,1,1,2,100,0.0,77.0,76.0,29.0,154.0,75.0,73.0,72.0,152.0,76.0,355184
0,6,7,70,1,0,1,144,86,4.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,355227
0,2,7,70,157,0,1,144,86,156.0,547.0,546.0,236.0,451.0,398.0,349.0,223.0,419.0,545.0,355270
8,12,7,70,35,0,1,124,86,49.0,386.0,385.0,119.0,338.0,345.0,216.0,114.0,318.0,391.0,355310
0,3,7,70,16,0,1,144,96,13.0,370.0,369.0,80.0,292.0,236.0,193.0,79.0,263.0,368.0,355347
0,12,0,100,0,1,1,72,100,0.0,227.0,226.0,34.0,257.0,163.0,142.0,87.0,242.0,226.0,355395
0,2,7,78,1,0,1,145,86,0.0,402.0,401.0,89.0,312.0,251.0,202.0,75.0,280.0,399.0,355437
7,8,37,68,4,2,1,0,47,1.0,60.0,59.0,30.0,149.0,136.0,58.0,65.0,154.0,66.0,355478
0,5,8,56,1,0,1,160,86,4.0,415.0,414.0,80.0,287.0,248.0,196.0,54.0,252.0,412.0,355526
0,2,7,70,185,0,1,144,86,184.0,575.0,574.0,264.0,479.0,426.0,377.0,251.0,447.0,573.0,355573
0,2,9,65,15,0,1,117,72,12.0,390.0,389.0,84.0,294.0,244.0,198.0,74.0,263.0,388.0,355618
0,2,36,70,1,0,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,355662
0,4,17,69,39,0,1,144,86,40.0,428.0,427.0,117.0,331.0,279.0,230.0,104.0,299.0,426.0,355700
0,1,0,100,7,0,1,0,45,12.0,88.0,87.0,16.0,188.0,87.0,86.0,86.0,186.0,87.0,355741
0,2,8,70,1,0,2,144,77,7.0,631.0,629.0,126.0,387.0,936.0,222.0,73.0,348.0,827.0,355781
0,2,7,71,2,0,2,144,86,7.0,593.0,591.0,114.0,369.0,917.0,207.0,74.0,334.0,790.0,355818
0,2,28,70,16,0,1,160,76,18.0,494.0,493.0,128.0,355.0,305.0,245.0,85.0,315.0,490.0,355866
0,2,7,98,1,0,1,144,86,0.0,419.0,418.0,108.0,351.0,270.0,221.0,95.0,319.0,417.0,355910
3,5,7,70,1,0,1,144,86,6.0,394.0,393.0,89.0,307.0,278.0,196.0,73.0,278.0,395.0,355948
0,2,7,64,1,0,1,144,91,2.0,367.0,366.0,66.0,274.0,225.0,180.0,59.0,244.0,364.0,355986
33,2,7,70,1,0,1,144,86,33.0,424.0,423.0,179.0,427.0,638.0,226.0,133.0,428.0,455.0,356023
4,2,9,70,1,0,1,144,86,4.0,395.0,394.0,92.0,311.0,290.0,197.0,75.0,283.0,397.0,356062
0,8,6,58,1,0,5,0,50,13.0,840.0,835.0,64.0,382.0,2731.0,86.0,58.0,368.0,1635.0,356105
1,0,60,23,0,2,1,148,94,3.0,324.0,323.0,27.0,195.0,232.0,138.0,19.0,165.0,323.0,356154
0,2,7,70,1,0,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,356196
0,8,14,100,0,2,1,70,100,4.0,223.0,222.0,32.0,254.0,160.0,139.0,87.0,239.0,222.0,356238
0,2,13,70,1,0,1,164,87,1.0,434.0,433.0,96.0,317.0,265.0,212.0,68.0,282.0,431.0,356277
20,2,7,70,156,0,1,144,86,175.0,566.0,565.0,295.0,530.0,637.0,368.0,262.0,518.0,584.0,356315
0,12,8,100,8,1,1,0,33,0.0,89.0,88.0,15.0,189.0,88.0,87.0,87.0,187.0,88.0,356359
4,6,0,70,1,0,1,149,86,8.0,407.0,406.0,96.0,318.0,296.0,203.0,75.0,289.0,408.0,356399
0,25,7,70,30,0,1,144,49,62.0,675.0,674.0,207.0,455.0,413.0,330.0,106.0,400.0,671.0,356441
0,2,59,70,1,0,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,356484
0,0,0,43,19,0,2,2,9,9.0,289.0,287.0,11.0,181.0,741.0,73.0,49.0,172.0,487.0,356535
2,5,7,37,11,0,2,144,86,21.0,570.0,568.0,95.0,318.0,916.0,184.0,53.0,285.0,769.0,356582
0,0,0,0,0,2,4,0,100,0.0,592.0,595.0,19.0,202.0,2017.0,23.0,5.0,194.0,1185.0,356635
0,2,7,70,1,0,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,356676
0,2,7,70,1,0,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,356714
0,2,10,70,1,0,1,123,92,3.0,323.0,322.0,53.0,261.0,204.0,165.0,64.0,235.0,321.0,356753
0,2,8,68,21,0,2,144,84,26.0,617.0,615.0,132.0,386.0,937.0,226.0,90.0,350.0,814.0,356801
0,0,82,67,19,0,1,0,31,0.0,67.0,66.0,37.0,134.0,82.0,65.0,65.0,132.0,66.0,356848
0,2,7,70,12,0,1,144,86,11.0,402.0,401.0,91.0,306.0,253.0,204.0,78.0,274.0,400.0,356901
5,40,29,70,1,0,1,144,86,43.0,396.0,395.0,95.0,315.0,302.0,198.0,77.0,288.0,399.0,356947
0,12,87,53,18,0,1,67,100,18.0,188.0,187.0,1.0,175.0,163.0,108.0,58.0,161.0,187.0,356997
0,2,7,99,1,0,1,144,93,2.0,395.0,394.0,99.0,340.0,256.0,211.0,94.0,310.0,393.0,357043
0,2,7,70,1,0,1,144,30,27.0,1022.0,1021.0,323.0,617.0,594.0,459.0,94.0,529.0,1017.0,357083
3,2,18,70,1,0,1,113,84,0.0,328.0,327.0,63.0,274.0,240.0,168.0,70.0,250.0,328.0,357136
4,2,7,70,1,0,2,148,89,8.0,593.0,591.0,123.0,381.0,960.0,208.0,78.0,350.0,793.0,357182
0,2,11,70,1,0,2,149,93,4.0,577.0,575.0,106.0,359.0,906.0,199.0,70.0,325.0,773.0,357229
0,2,7,89,12,0,1,117,76,9.0,394.0,393.0,99.0,330.0,256.0,212.0,95.0,301.0,392.0,357266
1,2,0,66,17,0,1,0,52,0.0,65.0,64.0,37.0,134.0,75.0,63.0,64.0,133.0,65.0,357308
0,2,7,70,1,0,7,144,75,37.0,1640.0,1633.0,291.0,747.0,4307.0,286.0,98.0,692.0,2832.0,357351
0,2,4,70,1,0,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,357401
0,4,7,70,8,0,1,175,86,12.0,471.0,470.0,115.0,340.0,289.0,231.0,77.0,301.0,468.0,357458
2,2,7,70,1,0,1,168,85,3.0,454.0,453.0,109.0,334.0,299.0,221.0,72.0,299.0,453.0,357503
0,2,4,70,1,0,1,145,86,0.0,394.0,393.0,81.0,296.0,243.0,194.0,67.0,264.0,391.0,357545
0,2,7,70,1,0,1,31,86,12.0,126.0,125.0,23.0,160.0,93.0,82.0,55.0,152.0,124.0,357585
0,2,8,70,1,0,10,123,86,51.0,2142.0,2132.0,349.0,910.0,6271.0,281.0,109.0,855.0,3930.0,357630
3,2,7,72,1,0,1,144,72,4.0,461.0,460.0,115.0,344.0,315.0,225.0,76.0,309.0,461.0,357679
3,2,7,70,1,0,1,144,91,1.0,376.0,375.0,81.0,298.0,267.0,189.0,71.0,271.0,376.0,357718
0,2,23,49,6,0,1,165,45,21.0,778.0,777.0,219.0,463.0,450.0,346.0,67.0,395.0,773.0,357775
0,2,7,70,1,0,1,144,71,3.0,463.0,462.0,107.0,332.0,282.0,224.0,70.0,294.0,460.0,357818
0,2,10,70,1,0,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,357858
0,2,7,70,1,0,1,144,86,0.0,391.0,390.0,80.0,295.0,242.0,193.0,67.0,263.0,389.0,357900
